i_sample,n_local_networks,n_global_edges,v_topology,n_output_variables,n_clauses_function,step,method,execution_time,n_local_attractors,n_pair_attractors,n_attractor_fields
9,7,7,2,2,2,2,1,0.0003317950031487271,,35.0,
9,7,7,2,2,2,2,2,0.15549178399669472,,35.0,
9,7,7,2,2,2,2,3,0.1604156370012788,,35.0,
9,7,7,2,2,2,3,1,0.0031264169956557453,,,129.0
9,7,7,2,2,2,3,2,1.0735198510010378,,,129.0
9,7,7,2,2,2,3,3,0.9127148209954612,,,129.0
9,7,8,2,2,2,1,1,0.7263974570014398,39.0,,
9,7,8,2,2,2,1,2,0.3539980610003113,39.0,,
9,7,8,2,2,2,1,3,0.37999595899600536,39.0,,
9,7,8,2,2,2,2,1,0.0006651959993178025,,136.0,
9,7,8,2,2,2,2,2,0.19116467999992892,,136.0,
9,7,8,2,2,2,2,3,0.36438510000152746,,136.0,
9,7,8,2,2,2,3,1,0.4482884849930997,,,2187.0
9,7,8,2,2,2,3,2,1.4229004160006298,,,2187.0
9,7,8,2,2,2,3,3,1.3454039090065635,,,2187.0
9,7,9,2,2,2,1,1,0.6401356920032413,40.0,,
9,7,9,2,2,2,1,2,0.3284232959995279,40.0,,
9,7,9,2,2,2,1,3,0.30983530399680603,40.0,,
9,7,9,2,2,2,2,1,0.0005850129964528605,,90.0,
9,7,9,2,2,2,2,2,0.1677434200028074,,90.0,
9,7,9,2,2,2,2,3,0.16394894799304893,,90.0,
9,7,9,2,2,2,3,1,0.19097431100090034,,,288.0
9,7,9,2,2,2,3,2,1.3796965159999672,,,288.0
9,7,9,2,2,2,3,3,1.4409207830030937,,,288.0
9,7,10,2,2,2,1,1,1.1092955810017884,46.0,,
9,7,10,2,2,2,1,2,0.363463330999366,46.0,,
9,7,10,2,2,2,1,3,0.37257263799983775,46.0,,
9,7,10,2,2,2,2,1,0.0007587680011056364,,268.0,
9,7,10,2,2,2,2,2,0.17981186999531928,,268.0,
9,7,10,2,2,2,2,3,0.17936916200414998,,268.0,
9,7,10,2,2,2,3,1,2.2487135309929727,,,1066.0
9,7,10,2,2,2,3,2,2.475380469004449,,,1066.0
9,7,10,2,2,2,3,3,2.878818823999609,,,1066.0
9,7,11,2,2,2,1,1,1.3005841330013936,52.0,,
9,7,11,2,2,2,1,2,0.6282671540029696,52.0,,
9,7,11,2,2,2,1,3,0.40299984000012046,52.0,,
9,7,11,2,2,2,2,1,0.001012571003229823,,196.0,
9,7,11,2,2,2,2,2,0.1764587270008633,,196.0,
9,7,11,2,2,2,2,3,0.18965988700074377,,196.0,
9,7,11,2,2,2,3,1,0.291367887002707,,,50.0
9,7,11,2,2,2,3,2,1.8423028960023657,,,50.0
9,7,11,2,2,2,3,3,1.6725699550006539,,,50.0
10,7,6,2,2,2,1,1,0.6294586549993255,15.0,,
10,7,6,2,2,2,1,2,0.3122755540025537,15.0,,
10,7,6,2,2,2,1,3,0.3190574799955357,15.0,,
10,7,6,2,2,2,2,1,0.00036897500103805214,,6.0,
10,7,6,2,2,2,2,2,0.16455468200001633,,6.0,
10,7,6,2,2,2,2,3,0.15943503699963912,,6.0,
10,7,6,2,2,2,3,1,8.363500091945753e-05,,,0.0
10,7,6,2,2,2,3,2,0.1421351750032045,,,0.0
10,7,6,2,2,2,3,3,0.0001812150003388524,,,0.0
10,7,7,2,2,2,1,1,0.5425038379980833,15.0,,
10,7,7,2,2,2,1,2,0.3102233300014632,15.0,,
10,7,7,2,2,2,1,3,0.3219230620015878,15.0,,
10,7,7,2,2,2,2,1,0.0006865070026833564,,19.0,
10,7,7,2,2,2,2,2,0.18903147499804618,,19.0,
10,7,7,2,2,2,2,3,0.16040041600354016,,19.0,
10,7,7,2,2,2,3,1,0.00023418299679178745,,,1.0
10,7,7,2,2,2,3,2,0.8795904869984952,,,1.0
10,7,7,2,2,2,3,3,0.8951047629961977,,,1.0
10,7,8,2,2,2,1,1,0.9238406529984786,28.0,,
10,7,8,2,2,2,1,2,0.4779664210000192,28.0,,
10,7,8,2,2,2,1,3,0.33614600200235145,28.0,,
10,7,8,2,2,2,2,1,0.0004162860059295781,,78.0,
10,7,8,2,2,2,2,2,0.1472458819989697,,78.0,
10,7,8,2,2,2,2,3,0.15066271300020162,,78.0,
10,7,8,2,2,2,3,1,0.03103270200517727,,,128.0
10,7,8,2,2,2,3,2,1.0663477490015794,,,128.0
10,7,8,2,2,2,3,3,1.2127341919986065,,,128.0
10,7,9,2,2,2,1,1,0.5723343239951646,29.0,,
10,7,9,2,2,2,1,2,0.31058005899831187,29.0,,
10,7,9,2,2,2,1,3,0.2823044199976721,29.0,,
10,7,9,2,2,2,2,1,0.0005117210021126084,,76.0,
10,7,9,2,2,2,2,2,0.16381016300147166,,76.0,
10,7,9,2,2,2,2,3,0.17900622700108215,,76.0,
10,7,9,2,2,2,3,1,0.03634276099910494,,,128.0
10,7,9,2,2,2,3,2,1.2442909559977124,,,128.0
10,7,9,2,2,2,3,3,1.24522926100326,,,128.0
10,7,10,2,2,2,1,1,0.9584852919942932,72.0,,
10,7,10,2,2,2,1,2,0.3737306519979029,72.0,,
10,7,10,2,2,2,1,3,0.6164241500009666,72.0,,
10,7,10,2,2,2,2,1,0.0010536219997447915,,758.0,
10,7,10,2,2,2,2,2,0.1628911019943189,,758.0,
10,7,10,2,2,2,2,3,0.17123645500396378,,758.0,
10,7,10,2,2,2,3,1,241.34254636799596,,,38332.0
10,7,10,2,2,2,3,2,86.37587008200353,,,38332.0
10,7,10,2,2,2,3,3,85.75564774200029,,,38332.0
10,7,11,2,2,2,1,1,0.8833159459973103,37.0,,
10,7,11,2,2,2,1,2,0.33146039900020696,37.0,,
10,7,11,2,2,2,1,3,0.35494987400306854,37.0,,
10,7,11,2,2,2,2,1,0.0007210869953269139,,162.0,
10,7,11,2,2,2,2,2,0.2235615780009539,,162.0,
10,7,11,2,2,2,2,3,0.20027697500336217,,162.0,
10,7,11,2,2,2,3,1,0.3090364949966897,,,128.0
10,7,11,2,2,2,3,2,1.763992945998325,,,128.0
10,7,11,2,2,2,3,3,1.8278901129961014,,,128.0
11,7,6,2,2,2,1,1,0.6195445959965582,35.0,,
11,7,6,2,2,2,1,2,0.2245662519999314,35.0,,
11,7,6,2,2,2,1,3,0.24849369000003207,35.0,,
11,7,6,2,2,2,2,1,0.0004687369946623221,,91.0,
11,7,6,2,2,2,2,2,0.15834493900183588,,91.0,
11,7,6,2,2,2,2,3,0.15918469800089952,,91.0,
11,7,6,2,2,2,3,1,0.40507976099615917,,,5184.0
11,7,6,2,2,2,3,2,1.2334560279996367,,,5184.0
11,7,6,2,2,2,3,3,1.1837122939978144,,,5184.0
11,7,7,2,2,2,1,1,0.4691606310007046,28.0,,
11,7,7,2,2,2,1,2,0.23019200199632905,28.0,,
11,7,7,2,2,2,1,3,0.303397646996018,28.0,,
11,7,7,2,2,2,2,1,0.0003910080049536191,,56.0,
11,7,7,2,2,2,2,2,0.17398962400329765,,56.0,
11,7,7,2,2,2,2,3,0.413829919998534,,56.0,
11,7,7,2,2,2,3,1,0.021010306998505257,,,136.0
11,7,7,2,2,2,3,2,1.19762238500698,,,136.0
11,7,7,2,2,2,3,3,0.9610152410023147,,,136.0
11,7,8,2,2,2,1,1,0.38684020999789936,16.0,,
11,7,8,2,2,2,1,2,0.26583004299754975,16.0,,
11,7,8,2,2,2,1,3,0.2511830250005005,16.0,,
11,7,8,2,2,2,2,1,0.00041362500633113086,,24.0,
11,7,8,2,2,2,2,2,0.1617432290004217,,24.0,
11,7,8,2,2,2,2,3,0.1634817619997193,,24.0,
11,7,8,2,2,2,3,1,0.0003696649946505204,,,1.0
11,7,8,2,2,2,3,2,1.028657006994763,,,1.0
11,7,8,2,2,2,3,3,1.0707888050019392,,,1.0
11,7,9,2,2,2,1,1,1.1508830050006509,80.0,,
11,7,9,2,2,2,1,2,0.4426251740005682,80.0,,
11,7,9,2,2,2,1,3,0.43012993299635127,80.0,,
11,7,9,2,2,2,2,1,0.0011693449996528216,,562.0,
11,7,9,2,2,2,2,2,0.17357575899950461,,562.0,
11,7,9,2,2,2,2,3,0.17006697799661197,,562.0,
11,7,9,2,2,2,3,1,209.23318550199474,,,77184.0
11,7,9,2,2,2,3,2,77.94908983499772,,,77184.0
11,7,9,2,2,2,3,3,78.09487438799988,,,77184.0
11,7,10,2,2,2,1,1,1.0208193860016763,53.0,,
11,7,10,2,2,2,1,2,0.5729820859996835,53.0,,
11,7,10,2,2,2,1,3,0.648160099000961,53.0,,
11,7,10,2,2,2,2,1,0.0007496510006603785,,252.0,
11,7,10,2,2,2,2,2,0.2668434180013719,,252.0,
11,7,10,2,2,2,2,3,0.23884649399406044,,252.0,
11,7,10,2,2,2,3,1,1.0625399319978897,,,192.0
11,7,10,2,2,2,3,2,2.8686908180025057,,,192.0
11,7,10,2,2,2,3,3,2.7238354590008385,,,192.0
11,7,11,2,2,2,1,1,1.2931275359951542,81.0,,
11,7,11,2,2,2,1,2,0.5596558310062392,81.0,,
11,7,11,2,2,2,1,3,0.3966026199996122,81.0,,
11,7,11,2,2,2,2,1,0.0019833359983749688,,777.0,
11,7,11,2,2,2,2,2,0.22660017800080823,,777.0,
11,7,11,2,2,2,2,3,0.19249377500091214,,777.0,
11,7,11,2,2,2,3,1,106.39577643400116,,,11365.0
11,7,11,2,2,2,3,2,49.34526405100041,,,11365.0
11,7,11,2,2,2,3,3,48.347495895002794,,,11365.0
12,7,6,2,2,2,1,1,0.39641648399992846,21.0,,
12,7,6,2,2,2,1,2,0.2694810110042454,21.0,,
12,7,6,2,2,2,1,3,0.2538081559978309,21.0,,
12,7,6,2,2,2,2,1,0.0003543010025168769,,6.0,
12,7,6,2,2,2,2,2,0.21383663400047226,,6.0,
12,7,6,2,2,2,2,3,0.1861666359982337,,6.0,
12,7,6,2,2,2,3,1,9.481499728281051e-05,,,0.0
12,7,6,2,2,2,3,2,0.1947413809975842,,,0.0
12,7,6,2,2,2,3,3,0.00015168699610512704,,,0.0
12,7,7,2,2,2,1,1,0.48272824400191894,30.0,,
12,7,7,2,2,2,1,2,0.32947834299557144,30.0,,
12,7,7,2,2,2,1,3,0.34354614099720493,30.0,,
12,7,7,2,2,2,2,1,0.0003927849975298159,,48.0,
12,7,7,2,2,2,2,2,0.2140824669986614,,48.0,
12,7,7,2,2,2,2,3,0.1877751790016191,,48.0,
12,7,7,2,2,2,3,1,0.013192614998843055,,,128.0
12,7,7,2,2,2,3,2,1.134710800004541,,,128.0
12,7,7,2,2,2,3,3,1.1618298659959692,,,128.0
12,7,8,2,2,2,1,1,0.6910940380039392,51.0,,
12,7,8,2,2,2,1,2,0.35821107200172264,51.0,,
12,7,8,2,2,2,1,3,0.3656445390006411,51.0,,
12,7,8,2,2,2,2,1,0.0005645600031130016,,150.0,
12,7,8,2,2,2,2,2,0.2078535769978771,,150.0,
12,7,8,2,2,2,2,3,0.18715901699761162,,150.0,
12,7,8,2,2,2,3,1,0.8957247130019823,,,1674.0
12,7,8,2,2,2,3,2,1.812084313001833,,,1674.0
12,7,8,2,2,2,3,3,2.2561395809971145,,,1674.0
12,7,9,2,2,2,1,1,0.7250271950033493,65.0,,
12,7,9,2,2,2,1,2,0.36786082499747863,65.0,,
12,7,9,2,2,2,1,3,0.3947176609945018,65.0,,
12,7,9,2,2,2,2,1,0.0010469750050106086,,416.0,
12,7,9,2,2,2,2,2,0.2117431939987,,416.0,
12,7,9,2,2,2,2,3,0.19184635700366925,,416.0,
12,7,9,2,2,2,3,1,26.10422608400404,,,7016.0
12,7,9,2,2,2,3,2,10.667602702997101,,,7016.0
12,7,9,2,2,2,3,3,10.578451107001456,,,7016.0
12,7,10,2,2,2,1,1,0.54513050600508,34.0,,
12,7,10,2,2,2,1,2,0.27173041900095996,34.0,,
12,7,10,2,2,2,1,3,0.25069017500209156,34.0,,
12,7,10,2,2,2,2,1,0.0005740330016124062,,82.0,
12,7,10,2,2,2,2,2,0.23763260900159366,,82.0,
12,7,10,2,2,2,2,3,0.17729211100231623,,82.0,
12,7,10,2,2,2,3,1,0.009818637001444586,,,5.0
12,7,10,2,2,2,3,2,1.63462975800212,,,5.0
12,7,10,2,2,2,3,3,1.6114108940018923,,,5.0
12,7,11,2,2,2,1,1,1.1506386080000084,52.0,,
12,7,11,2,2,2,1,2,0.7382374000007985,52.0,,
12,7,11,2,2,2,1,3,0.6499551399974735,52.0,,
12,7,11,2,2,2,2,1,0.0006724430058966391,,260.0,
12,7,11,2,2,2,2,2,0.21015659700060496,,260.0,
12,7,11,2,2,2,2,3,0.20554445200104965,,260.0,
12,7,11,2,2,2,3,1,0.7071844340025564,,,128.0
12,7,11,2,2,2,3,2,2.356579776002036,,,128.0
12,7,11,2,2,2,3,3,2.0300266679987544,,,128.0
13,7,6,2,2,2,1,1,0.3696407600000384,15.0,,
13,7,6,2,2,2,1,2,0.27726588600489777,15.0,,
13,7,6,2,2,2,1,3,0.2677599550006562,15.0,,
13,7,6,2,2,2,2,1,0.00030965200130594894,,14.0,
13,7,6,2,2,2,2,2,0.1821191679991898,,14.0,
13,7,6,2,2,2,2,3,0.1627121870042174,,14.0,
13,7,6,2,2,2,3,1,0.0001941640002769418,,,1.0
13,7,6,2,2,2,3,2,0.9556019630035735,,,1.0
13,7,6,2,2,2,3,3,0.9925056150023011,,,1.0
13,7,7,2,2,2,1,1,0.5729571929987287,15.0,,
13,7,7,2,2,2,1,2,0.30882798899983754,15.0,,
13,7,7,2,2,2,1,3,0.3148466490019928,15.0,,
13,7,7,2,2,2,2,1,0.0004027159957331605,,5.0,
13,7,7,2,2,2,2,2,0.18296052000368945,,5.0,
13,7,7,2,2,2,2,3,0.16505515499738976,,5.0,
13,7,7,2,2,2,3,1,9.013499948196113e-05,,,0.0
13,7,7,2,2,2,3,2,0.16480399599822704,,,0.0
13,7,7,2,2,2,3,3,0.0001366139986203052,,,0.0
13,7,8,2,2,2,1,1,0.8583658639981877,50.0,,
13,7,8,2,2,2,1,2,0.3743069359989022,50.0,,
13,7,8,2,2,2,1,3,0.3726393620017916,50.0,,
13,7,8,2,2,2,2,1,0.000513561004481744,,220.0,
13,7,8,2,2,2,2,2,0.1738523219974013,,220.0,
13,7,8,2,2,2,2,3,0.1630348819962819,,220.0,
13,7,8,2,2,2,3,1,11.482374917002744,,,16384.0
13,7,8,2,2,2,3,2,6.393192639996414,,,16384.0
13,7,8,2,2,2,3,3,5.952882711004349,,,16384.0
13,7,9,2,2,2,1,1,0.6388842009982909,19.0,,
13,7,9,2,2,2,1,2,0.2917721210033051,19.0,,
13,7,9,2,2,2,1,3,0.2933106240016059,19.0,,
13,7,9,2,2,2,2,1,0.0004575630009640008,,28.0,
13,7,9,2,2,2,2,2,0.1844888279956649,,28.0,
13,7,9,2,2,2,2,3,0.16677088500000536,,28.0,
13,7,9,2,2,2,3,1,0.00046497699804604053,,,1.0
13,7,9,2,2,2,3,2,1.2531518609976047,,,1.0
13,7,9,2,2,2,3,3,1.2396962639977573,,,1.0
13,7,10,2,2,2,1,1,0.8435850359965116,51.0,,
13,7,10,2,2,2,1,2,0.3761925489961868,51.0,,
13,7,10,2,2,2,1,3,0.3411727780039655,51.0,,
13,7,10,2,2,2,2,1,0.0011904899947694503,,414.0,
13,7,10,2,2,2,2,2,0.18824612200114643,,414.0,
13,7,10,2,2,2,2,3,0.16925418699975125,,414.0,
13,7,10,2,2,2,3,1,12.836447137000505,,,2187.0
13,7,10,2,2,2,3,2,6.540062947002298,,,2187.0
13,7,10,2,2,2,3,3,6.0074706570012495,,,2187.0
13,7,11,2,2,2,1,1,0.9326101560000097,37.0,,
13,7,11,2,2,2,1,2,0.33019861499633407,37.0,,
13,7,11,2,2,2,1,3,0.4716391379988636,37.0,,
13,7,11,2,2,2,2,1,0.0008432519971393049,,186.0,
13,7,11,2,2,2,2,2,0.17459272000269266,,186.0,
13,7,11,2,2,2,2,3,0.18089677800162463,,186.0,
13,7,11,2,2,2,3,1,0.5981489650002914,,,128.0
13,7,11,2,2,2,3,2,1.8231112019930151,,,128.0
13,7,11,2,2,2,3,3,1.8525942790001864,,,128.0
14,7,6,2,2,2,1,1,1.1621548740004073,75.0,,
14,7,6,2,2,2,1,2,0.4941893840004923,75.0,,
14,7,6,2,2,2,1,3,0.507933865999803,75.0,,
14,7,6,2,2,2,2,1,0.0007969889993546531,,423.0,
14,7,6,2,2,2,2,2,0.20541149500058964,,423.0,
14,7,6,2,2,2,2,3,0.1761727749981219,,423.0,
14,7,6,2,2,2,3,1,165.11124963400653,,,315373.0
14,7,6,2,2,2,3,2,68.76892291900003,,,315373.0
14,7,6,2,2,2,3,3,72.01943700599804,,,315373.0
14,7,7,2,2,2,1,1,0.47111167799448594,15.0,,
14,7,7,2,2,2,1,2,0.33402753099653637,15.0,,
14,7,7,2,2,2,1,3,0.3354777120039216,15.0,,
14,7,7,2,2,2,2,1,0.0004326089983806014,,0.0,
14,7,7,2,2,2,2,2,0.20255329000065103,,0.0,
14,7,7,2,2,2,2,3,0.17588664700451773,,0.0,
14,7,7,2,2,2,3,1,9.200900240102783e-05,,,0.0
14,7,7,2,2,2,3,2,0.18541980200097896,,,0.0
14,7,7,2,2,2,3,3,0.00014269499661168084,,,0.0
14,7,8,2,2,2,1,1,0.5458383900040644,32.0,,
14,7,8,2,2,2,1,2,0.31866690500464756,32.0,,
14,7,8,2,2,2,1,3,0.309503668002435,32.0,,
14,7,8,2,2,2,2,1,0.0004209910039207898,,40.0,
14,7,8,2,2,2,2,2,0.20991292200051248,,40.0,
14,7,8,2,2,2,2,3,0.1771019290026743,,40.0,
14,7,8,2,2,2,3,1,0.010815481000463478,,,128.0
14,7,8,2,2,2,3,2,1.2279601780028315,,,128.0
14,7,8,2,2,2,3,3,1.2029117490019416,,,128.0
14,7,9,2,2,2,1,1,0.5972605770002701,38.0,,
14,7,9,2,2,2,1,2,0.5638484349983628,38.0,,
14,7,9,2,2,2,1,3,0.3183603770012269,38.0,,
14,7,9,2,2,2,2,1,0.0005412270038505085,,26.0,
14,7,9,2,2,2,2,2,0.18427170700306306,,26.0,
14,7,9,2,2,2,2,3,0.17975294999632752,,26.0,
14,7,9,2,2,2,3,1,0.0001270909997401759,,,0.0
14,7,9,2,2,2,3,2,0.180094306000683,,,0.0
14,7,9,2,2,2,3,3,0.00016374899860238656,,,0.0
14,7,10,2,2,2,1,1,0.6132042929966701,36.0,,
14,7,10,2,2,2,1,2,0.3128580630000215,36.0,,
14,7,10,2,2,2,1,3,0.4510639319996699,36.0,,
14,7,10,2,2,2,2,1,0.000706468999851495,,152.0,
14,7,10,2,2,2,2,2,0.32860432799498085,,152.0,
14,7,10,2,2,2,2,3,0.21751147900067735,,152.0,
14,7,10,2,2,2,3,1,0.2528098799957661,,,128.0
14,7,10,2,2,2,3,2,1.538707407999027,,,128.0
14,7,10,2,2,2,3,3,1.6556203810032457,,,128.0
14,7,11,2,2,2,1,1,0.6984314389992505,22.0,,
14,7,11,2,2,2,1,2,0.31636613800219493,22.0,,
14,7,11,2,2,2,1,3,0.47792322000168497,22.0,,
14,7,11,2,2,2,2,1,0.0006626710019190796,,48.0,
14,7,11,2,2,2,2,2,0.18333030799840344,,48.0,
14,7,11,2,2,2,2,3,0.19405371099855984,,48.0,
14,7,11,2,2,2,3,1,0.0015963969999575056,,,1.0
14,7,11,2,2,2,3,2,1.7001797930061002,,,1.0
14,7,11,2,2,2,3,3,1.7384630029991968,,,1.0
15,7,6,2,2,2,1,1,0.45982029599690577,33.0,,
15,7,6,2,2,2,1,2,0.30830528100341326,33.0,,
15,7,6,2,2,2,1,3,0.34466461499687284,33.0,,
15,7,6,2,2,2,2,1,0.0004970680020051077,,87.0,
15,7,6,2,2,2,2,2,0.1868459149991395,,87.0,
15,7,6,2,2,2,2,3,0.17568418999871938,,87.0,
15,7,6,2,2,2,3,1,0.3405822220011032,,,2187.0
15,7,6,2,2,2,3,2,1.1807691939975484,,,2187.0
15,7,6,2,2,2,3,3,1.205571807004162,,,2187.0
15,7,7,2,2,2,1,1,0.4180180420007673,21.0,,
15,7,7,2,2,2,1,2,0.26206130900391145,21.0,,
15,7,7,2,2,2,1,3,0.2941688869977952,21.0,,
15,7,7,2,2,2,2,1,0.00032431299769086763,,20.0,
15,7,7,2,2,2,2,2,0.2067574960019556,,20.0,
15,7,7,2,2,2,2,3,0.3498627619992476,,20.0,
15,7,7,2,2,2,3,1,0.0004044480010634288,,,1.0
15,7,7,2,2,2,3,2,1.0421606110030552,,,1.0
15,7,7,2,2,2,3,3,0.9504417850039317,,,1.0
15,7,8,2,2,2,1,1,0.8921062400040682,39.0,,
15,7,8,2,2,2,1,2,0.4127005789996474,39.0,,
15,7,8,2,2,2,1,3,0.6005470970048918,39.0,,
15,7,8,2,2,2,2,1,0.0005507120004040189,,57.0,
15,7,8,2,2,2,2,2,0.18874113999481779,,57.0,
15,7,8,2,2,2,2,3,0.17915265200281283,,57.0,
15,7,8,2,2,2,3,1,0.05100023200066062,,,27.0
15,7,8,2,2,2,3,2,1.2055106199986767,,,27.0
15,7,8,2,2,2,3,3,1.175673354002356,,,27.0
15,7,9,2,2,2,1,1,0.5681763920001686,25.0,,
15,7,9,2,2,2,1,2,0.3140916260017548,25.0,,
15,7,9,2,2,2,1,3,0.30739926899696,25.0,,
15,7,9,2,2,2,2,1,0.0005184930050745606,,51.0,
15,7,9,2,2,2,2,2,0.18604911500005983,,51.0,
15,7,9,2,2,2,2,3,0.1763212730002124,,51.0,
15,7,9,2,2,2,3,1,0.0008369150018552318,,,1.0
15,7,9,2,2,2,3,2,1.320622456005367,,,1.0
15,7,9,2,2,2,3,3,1.3270134449994657,,,1.0
15,7,10,2,2,2,1,1,0.9131946929992409,42.0,,
15,7,10,2,2,2,1,2,0.3401756730017951,42.0,,
15,7,10,2,2,2,1,3,0.3535001700001885,42.0,,
15,7,10,2,2,2,2,1,0.0006620920030400157,,74.0,
15,7,10,2,2,2,2,2,0.19200982499751262,,74.0,
15,7,10,2,2,2,2,3,0.18346548000408802,,74.0,
15,7,10,2,2,2,3,1,0.03346740300185047,,,4.0
15,7,10,2,2,2,3,2,1.5500121459990623,,,4.0
15,7,10,2,2,2,3,3,2.0166802410021774,,,4.0
15,7,11,2,2,2,1,1,0.8771417459938675,52.0,,
15,7,11,2,2,2,1,2,0.34735476700006984,52.0,,
15,7,11,2,2,2,1,3,0.3350552219999372,52.0,,
15,7,11,2,2,2,2,1,0.0010858450041268952,,408.0,
15,7,11,2,2,2,2,2,0.20689031700021587,,408.0,
15,7,11,2,2,2,2,3,0.1805518640030641,,408.0,
15,7,11,2,2,2,3,1,13.19604752700252,,,2187.0
15,7,11,2,2,2,3,2,7.355780128003971,,,2187.0
15,7,11,2,2,2,3,3,7.089423573001113,,,2187.0
16,7,6,2,2,2,1,1,0.49547131000144873,15.0,,
16,7,6,2,2,2,1,2,0.2953958040016005,15.0,,
16,7,6,2,2,2,1,3,0.3069609789963579,15.0,,
16,7,6,2,2,2,2,1,0.0005169330033822916,,14.0,
16,7,6,2,2,2,2,2,0.1929392160018324,,14.0,
16,7,6,2,2,2,2,3,0.17042748899984872,,14.0,
16,7,6,2,2,2,3,1,0.00018108999938704073,,,1.0
16,7,6,2,2,2,3,2,0.9668060969997896,,,1.0
16,7,6,2,2,2,3,3,1.0163069689951953,,,1.0
16,7,7,2,2,2,1,1,0.7709010659964406,61.0,,
16,7,7,2,2,2,1,2,0.40973181500157807,61.0,,
16,7,7,2,2,2,1,3,0.5075131659978069,61.0,,
16,7,7,2,2,2,2,1,0.0007861429985496216,,358.0,
16,7,7,2,2,2,2,2,0.1747773840033915,,358.0,
16,7,7,2,2,2,2,3,0.19237440600409172,,358.0,
16,7,7,2,2,2,3,1,9.380821232996823,,,326592.0
16,7,7,2,2,2,3,2,7.081420157999673,,,326592.0
16,7,7,2,2,2,3,3,9.317445797998516,,,326592.0
16,7,8,2,2,2,1,1,0.6676596390025225,50.0,,
16,7,8,2,2,2,1,2,0.3941296409975621,50.0,,
16,7,8,2,2,2,1,3,0.3743135200056713,50.0,,
16,7,8,2,2,2,2,1,0.0007962480012793094,,200.0,
16,7,8,2,2,2,2,2,0.2025339370011352,,200.0,
16,7,8,2,2,2,2,3,0.21223029799875803,,200.0,
16,7,8,2,2,2,3,1,1.7359847250045277,,,16384.0
16,7,8,2,2,2,3,2,2.201056896999944,,,16384.0
16,7,8,2,2,2,3,3,2.2399336340022273,,,16384.0
16,7,9,2,2,2,1,1,0.6126055400018231,36.0,,
16,7,9,2,2,2,1,2,0.35425152200332377,36.0,,
16,7,9,2,2,2,1,3,0.3133323410002049,36.0,,
16,7,9,2,2,2,2,1,0.0008279960020445287,,136.0,
16,7,9,2,2,2,2,2,0.2098640219992376,,136.0,
16,7,9,2,2,2,2,3,0.1893044450043817,,136.0,
16,7,9,2,2,2,3,1,0.0750609530005022,,,128.0
16,7,9,2,2,2,3,2,1.540028611998423,,,128.0
16,7,9,2,2,2,3,3,1.878512249000778,,,128.0
16,7,10,2,2,2,1,1,0.9305158329952974,46.0,,
16,7,10,2,2,2,1,2,0.41221322099590907,46.0,,
16,7,10,2,2,2,1,3,0.409838571002183,46.0,,
16,7,10,2,2,2,2,1,0.0009710910017020069,,300.0,
16,7,10,2,2,2,2,2,0.20730117700441042,,300.0,
16,7,10,2,2,2,2,3,0.20985958199889865,,300.0,
16,7,10,2,2,2,3,1,3.40737739999895,,,2187.0
16,7,10,2,2,2,3,2,3.103469697001856,,,2187.0
16,7,10,2,2,2,3,3,2.969323296994844,,,2187.0
16,7,11,2,2,2,1,1,0.8266537860035896,29.0,,
16,7,11,2,2,2,1,2,0.31940111200674437,29.0,,
16,7,11,2,2,2,1,3,0.3235394319999614,29.0,,
16,7,11,2,2,2,2,1,0.0005588310013990849,,80.0,
16,7,11,2,2,2,2,2,0.18797142399853328,,80.0,
16,7,11,2,2,2,2,3,0.18284440400020685,,80.0,
16,7,11,2,2,2,3,1,0.007816094999725465,,,7.0
16,7,11,2,2,2,3,2,2.189126805002161,,,7.0
16,7,11,2,2,2,3,3,1.6930751019972377,,,7.0
17,7,6,2,2,2,1,1,0.5261146100019687,33.0,,
17,7,6,2,2,2,1,2,0.3466319509971072,33.0,,
17,7,6,2,2,2,1,3,0.3356696019982337,33.0,,
17,7,6,2,2,2,2,1,0.00048683500062907115,,91.0,
17,7,6,2,2,2,2,2,0.19792474799760384,,91.0,
17,7,6,2,2,2,2,3,0.17544907499541296,,91.0,
17,7,6,2,2,2,3,1,0.33786982499441365,,,2187.0
17,7,6,2,2,2,3,2,1.2575359959955676,,,2187.0
17,7,6,2,2,2,3,3,1.3305530490033561,,,2187.0
17,7,7,2,2,2,1,1,0.4527036939980462,26.0,,
17,7,7,2,2,2,1,2,0.32122249199892394,26.0,,
17,7,7,2,2,2,1,3,0.29930260199762415,26.0,,
17,7,7,2,2,2,2,1,0.0005012519977753982,,60.0,
17,7,7,2,2,2,2,2,0.20398393199866405,,60.0,
17,7,7,2,2,2,2,3,0.17145027800142998,,60.0,
17,7,7,2,2,2,3,1,0.026566118001937866,,,256.0
17,7,7,2,2,2,3,2,1.068904970001313,,,256.0
17,7,7,2,2,2,3,3,1.068571759002225,,,256.0
17,7,8,2,2,2,1,1,0.5804303789991536,17.0,,
17,7,8,2,2,2,1,2,0.33086742400337243,17.0,,
17,7,8,2,2,2,1,3,0.33987731199886184,17.0,,
17,7,8,2,2,2,2,1,0.0005360299983294681,,24.0,
17,7,8,2,2,2,2,2,0.20384594099596143,,24.0,
17,7,8,2,2,2,2,3,0.17760706900298828,,24.0,
17,7,8,2,2,2,3,1,0.00033351599995512515,,,1.0
17,7,8,2,2,2,3,2,1.1896298290012055,,,1.0
17,7,8,2,2,2,3,3,1.6517229860037332,,,1.0
